Historia breviata Alexandri Magni,"Madrid, Biblioteca nacional 9783"
Historia Apollonii regis Tyri,"Madrid, Biblioteca nacional 9783"
Letter of Prester John,"Madrid, Biblioteca nacional 9783"
Epistola Chromati et Heliodori ad S Hieronymo,"Madrid, Biblioteca nacional 9783"
Vita SS Amici et Amelii,"Madrid, Biblioteca nacional 9783"
Gospel of Nicodemus,"Madrid, Biblioteca nacional 9783"
Visio Tnugdali,"Madrid, Biblioteca nacional 9783"
Visio monachi de Eynsham,"Madrid, Biblioteca nacional 9783"
Nativity of Mary,"Madrid, Biblioteca nacional 9783"
Gospel of Pseudo-Matthew,"Madrid, Biblioteca nacional 9783"
Infancy Gospel of Thomas,"Madrid, Biblioteca nacional 9783"
De confessione,"Madrid, Biblioteca nacional 9783"
Tractatus de Purgatorio Sancti Patricii,"Madrid, Biblioteca nacional 9783"
Vita B Barlaam et Iosaphat,"Madrid, Biblioteca nacional 9783"
Passio B Amasii,"Madrid, Biblioteca nacional 9783"
Passio de septem dormientibus,"Madrid, Biblioteca nacional 9783"
Martyrdom of Matthew,"Madrid, Biblioteca nacional 9783"
Gesta Francorum,"Madrid, Biblioteca nacional 9783"
Medical Texts,"Madrid, Biblioteca nacional 9783"
Gospel of Pseudo-Matthew,"Brussels, BR, 12131-50"
Life of Adam & Eve,"Brussels, BR, 12131-50"
De XII lapidibus,"Brussels, BR, 12131-50"
Quod Christus VII privilegia,"Brussels, BR, 12131-50"
Libellus de poenis purgatoriis,"Brussels, BR, 12131-50"
Gospel of John,"Brussels, BR, 12131-50"
"Honorius, Elucidarium","Brussels, BR, 12131-50"
Miracles of the Virgin,"Brussels, BR, 12131-50"
Sermons,"Brussels, BR, 12131-50"
De obedientia,"Brussels, BR, 12131-50"
Miracula S Iacobi maioris,"Brussels, BR, 12131-50"
Miracles of the Virgin,"Brussels, BR, 12131-50"
Sermons,"Brussels, BR, 12131-50"
De miraculis quae Deus fecit pro Carolo magno,"Brussels, BR, 12131-50"
Passio S Stephani protomartyris,"Brussels, BR, 12131-50"
Translatio S Stephani protomartyris,"Brussels, BR, 12131-50"
De inventione capitis B Margaretae,"Brussels, BR, 12131-50"
Miraculum de S Stephano,"Brussels, BR, 12131-50"
Miraculum de S Stephano,"Brussels, BR, 12131-50"
Tractatus super miracula B Martini,"Brussels, BR, 12131-50"
Miracula B Martini,"Brussels, BR, 12131-50"
De S Hieronimo et leone,"Brussels, BR, 12131-50"
De S Martino,"Brussels, BR, 12131-50"
Sermo de nativitate Domini,"Brussels, BR, 12131-50"
De arbore crucis qualiter crevit,"Brussels, BR, 12131-50"
Comparatio decem praeceptorum decalogi ad decem plagas Aegypti,"Brussels, BR, 12131-50"
Gospel of Pseudo-Matthew,"Berkeley, UofC, Bancroft Library, UCB 20"
Gospel of Nicodemus,"Berkeley, UofC, Bancroft Library, UCB 20"
On the Seven Petitions of the Pater Noster,"Berkeley, UofC, Bancroft Library, UCB 20"
"Jerome, Letters","Berlin, SB, PK, Phillipps 1675"
"Ps-Jerome, Letters","Berlin, SB, PK, Phillipps 1675"
"Paulinus of Nola, Letters","Berlin, SB, PK, Phillipps 1675"
"Gregory the Great, Letters","Berlin, SB, PK, Phillipps 1675"
"Jerome, Contra Vigilantium","Berlin, SB, PK, Phillipps 1675"
"Jerome, Contra Rufinum","Berlin, SB, PK, Phillipps 1675"
"Ps-Ambrose, Libellus de dignitate sacerdotali","Berlin, SB, PK, Phillipps 1675"
"Anastasius I, Epistola ad Iohannem Hierosolymitanum","Berlin, SB, PK, Phillipps 1675"
"Hugo Viennensis, Letters","Berlin, SB, PK, Phillipps 1675"
"Guigo I Carthusiensis, Letters","Berlin, SB, PK, Phillipps 1675"
Sermons,"Berlin, SB, PK, Phillipps 1675"
Gospel of Pseudo-Matthew,"Berlin, SB, PK, Phillipps 1675"
Sermons,"Cambridge, Gonville and Caius College 441"
Notes for Sermons,"Cambridge, Gonville and Caius College 441"
Sermons,"Cambridge, Gonville and Caius College 441"
Notes for Sermons,"Cambridge, Gonville and Caius College 441"
Gospel of Pseudo-Matthew,"Cambridge, Gonville and Caius College 441"
Gospel of Nicodemus,"Cambridge, Gonville and Caius College 441"
Vengeance of the Savior,"Cambridge, Gonville and Caius College 441"
Notes for Sermons,"Cambridge, Gonville and Caius College 441"
Gospel of Pseudo-Matthew,"London, BL, Harley 3185"
Infancy Gospel of Thomas,"London, BL, Harley 3185"
Gospel of Nicodemus,"London, BL, Harley 3185"
XII virtutes cardinales,"London, BL, Harley 3185"
Fifteen Signs,"London, BL, Harley 3185"
Legend of the Holy Rood Tree,"London, BL, Harley 3185"
Quae trahunt ad superos et quae ad inferos,"London, BL, Harley 3185"
Letter of Prester John,"London, BL, Harley 3185"
"Martin of Opava, Chronicon pontificum et imperatorum","Berlin, SB, PK, lat. oct. 107"
Vita S Benedicti,"Berlin, SB, PK, lat. oct. 107"
Miracula S Benedicti,"Berlin, SB, PK, lat. oct. 107"
Sermons,"Berlin, SB, PK, lat. oct. 107"
Rule of S Benedict,"Berlin, SB, PK, lat. oct. 107"
"Caesarius of Heisterbach, Liber miraculorum","Berlin, SB, PK, lat. oct. 107"
Gospel of Pseudo-Matthew,"Berlin, SB, PK, lat. oct. 107"
Gospel of Nicodemus,"Berlin, SB, PK, lat. oct. 107"
Sententiae,"Berlin, SB, PK, lat. oct. 107"
"Isidore, Synonyma","Graz, Universitätsbibliothek 683"
De poenitentia,"Graz, Universitätsbibliothek 683"
"Nicolaus Magni de Jawor, Concordantia evangelistarum doctorumque de passione Domini","Graz, Universitätsbibliothek 683"
Tractatus de dedicatione ecclesiae et de institutione horarum canonicarum,"Graz, Universitätsbibliothek 683"
"Isidore, Liber de sententiarum","Graz, Universitätsbibliothek 683"
De modo praedicandi,"Graz, Universitätsbibliothek 683"
Gospel of Pseudo-Matthew,"Graz, Universitätsbibliothek 683"
Passio S Stephani protomartyris,"Graz, Universitätsbibliothek 683"
Notes on Sermons of Augustine,"Graz, Universitätsbibliothek 683"
Sermo de incarnatione,"Graz, Universitätsbibliothek 683"
"Pseudo-Bernard, Liber meditationum","Graz, Universitätsbibliothek 683"
"Pseudo-Chrysostom, Maria sibi regulam statuerat","Graz, Universitätsbibliothek 683"
Notes on Sermons of Bernard,"Graz, Universitätsbibliothek 683"
Gospel of Pseudo-Matthew,"Melk, Benediktinerstift, Cod. 1710, Part 3"
Transitus of Mary (Ps-Melito),"Melk, Benediktinerstift, Cod. 1710, Part 3"
